row,col,tile_id,mode,score
19,1,1,inner_exact,0
19,2,1,inner_exact,0
19,3,1,inner_exact,0
19,4,14,nearest,42
19,5,15,nearest,19
19,6,31,nearest,8
19,7,31,nearest,10
19,8,31,nearest,8
19,9,31,nearest,3
19,10,31,nearest,6
19,11,31,nearest,4
19,12,31,nearest,6
19,13,31,nearest,6
19,14,31,nearest,8
19,15,31,nearest,8
19,16,31,nearest,8
19,17,31,nearest,6
19,18,31,nearest,3
19,19,31,nearest,6
19,20,48,nearest,83
19,21,1,inner_exact,0
19,22,6,nearest,13
19,23,7,nearest,20
19,24,7,nearest,10
19,25,7,nearest,6
19,26,8,nearest,12
19,27,1,inner_exact,0
19,28,1,inner_exact,0
19,29,1,inner_exact,0
19,30,1,inner_exact,0
19,31,1,inner_exact,0
19,32,1,inner_exact,0
19,33,1,inner_exact,0
19,34,6,nearest,1
19,35,8,nearest,27
19,36,1,inner_exact,0
19,37,1,inner_exact,0
19,38,1,inner_exact,0
19,39,1,inner_exact,0
19,40,1,inner_exact,0
19,41,1,inner_exact,0
19,42,1,inner_exact,0
19,43,14,nearest,42
19,44,31,nearest,8
19,45,31,nearest,11
19,46,31,nearest,8
19,47,31,nearest,5
19,48,31,nearest,6
19,49,31,nearest,4
19,50,31,nearest,6
19,51,31,nearest,9
19,52,31,nearest,8
19,53,31,nearest,10
19,54,31,nearest,8
19,55,31,nearest,8
19,56,31,nearest,6
19,57,31,nearest,6
19,58,31,nearest,6
19,59,31,nearest,8
19,60,31,nearest,8
19,61,31,nearest,10
19,62,48,nearest,80
19,63,6,nearest,5
19,64,23,nearest,10
19,65,23,nearest,23
19,66,23,nearest,31
19,67,23,nearest,42
19,68,23,nearest,48
19,69,23,nearest,29
19,70,39,nearest,14
19,71,39,nearest,8
19,72,40,nearest,6
19,73,1,inner_exact,0
19,74,1,inner_exact,0
19,75,1,inner_exact,0
19,76,1,inner_exact,0
19,77,1,inner_exact,0
19,78,1,inner_exact,0
19,79,1,inner_exact,0
19,80,1,inner_exact,0
19,81,11,nearest,16
19,82,13,nearest,10
19,83,22,nearest,21
19,84,23,nearest,48
19,85,23,nearest,29
19,86,24,nearest,6
19,87,1,inner_exact,0
19,88,6,nearest,1
19,89,23,nearest,23
19,90,23,nearest,42
19,91,23,nearest,48
19,92,24,nearest,19
19,93,1,inner_exact,0
19,94,1,inner_exact,0
19,95,14,nearest,38
19,96,31,nearest,4
19,97,31,nearest,6
19,98,31,nearest,8
19,99,31,nearest,8
19,100,31,nearest,8
19,101,31,nearest,5
19,102,31,nearest,6
19,103,31,nearest,3
19,104,31,nearest,4
19,105,32,nearest,50
19,106,1,inner_exact,0
19,107,1,inner_exact,0
19,108,1,inner_exact,0
19,109,1,inner_exact,0
19,110,1,inner_exact,0
19,111,90,inner_exact,0
19,112,73,nearest,36
19,113,91,inner_exact,0
19,114,91,inner_exact,0
19,115,101,nearest,8
20,0,1,inner_exact,0
20,1,1,inner_exact,0
20,2,1,inner_exact,0
20,3,1,inner_exact,0
20,4,30,nearest,57
20,5,31,nearest,16
20,6,31,nearest,18
20,7,31,nearest,20
20,8,31,nearest,18
20,9,31,nearest,15
20,10,31,nearest,18
20,11,31,nearest,16
20,12,31,nearest,18
20,13,31,nearest,16
20,14,31,nearest,18
20,15,31,nearest,18
20,16,31,nearest,18
20,17,31,nearest,18
20,18,31,nearest,15
20,19,32,nearest,62
20,20,6,nearest,4
20,21,7,nearest,51
20,22,23,nearest,79
20,23,23,nearest,62
20,24,23,nearest,54
20,25,23,nearest,43
20,26,23,nearest,39
20,27,7,nearest,35
20,28,7,nearest,43
20,29,8,nearest,35
20,30,1,inner_exact,0
20,31,1,inner_exact,0
20,32,1,inner_exact,0
20,33,1,inner_exact,0
20,34,22,nearest,19
20,35,24,nearest,69
20,36,11,nearest,38
20,37,13,nearest,18
20,38,1,inner_exact,0
20,39,1,inner_exact,0
20,40,1,inner_exact,0
20,41,1,inner_exact,0
20,42,1,inner_exact,0
20,43,30,nearest,57
20,44,31,nearest,18
20,45,31,nearest,21
20,46,31,nearest,18
20,47,32,nearest,73
20,48,46,nearest,58
20,49,31,nearest,16
20,50,31,nearest,18
20,51,31,nearest,19
20,52,31,nearest,18
20,53,31,nearest,20
20,54,31,nearest,18
20,55,31,nearest,20
20,56,31,nearest,18
20,57,31,nearest,18
20,58,31,nearest,18
20,59,31,nearest,18
20,60,31,nearest,18
20,61,32,nearest,77
20,62,6,nearest,19
20,63,23,nearest,43
20,64,23,nearest,43
20,65,23,nearest,56
20,66,39,nearest,53
20,67,39,nearest,59
20,68,39,nearest,60
20,69,40,nearest,17
20,70,11,nearest,33
20,71,12,nearest,40
20,72,12,nearest,44
20,73,12,nearest,45
20,74,12,nearest,53
20,75,12,nearest,49
20,76,12,nearest,48
20,77,12,nearest,44
20,78,12,nearest,43
20,79,12,nearest,40
20,80,12,nearest,48
20,81,28,nearest,29
20,82,29,nearest,41
20,83,22,nearest,31
20,84,23,nearest,77
20,85,23,nearest,62
20,86,40,nearest,16
20,87,1,inner_exact,0
20,88,38,nearest,20
20,89,39,nearest,53
20,90,23,nearest,75
20,91,23,nearest,79
20,92,24,nearest,59
20,93,1,inner_exact,0
20,94,14,nearest,55
20,95,31,nearest,15
20,96,31,nearest,16
20,97,31,nearest,18
20,98,31,nearest,18
20,99,31,nearest,18
20,100,31,nearest,18
20,101,31,nearest,17
20,102,31,nearest,18
20,103,31,nearest,15
20,104,31,nearest,16
20,105,32,nearest,59
20,106,1,inner_exact,0
20,107,1,inner_exact,0
20,108,1,inner_exact,0
20,109,1,inner_exact,0
20,110,1,inner_exact,0
20,111,90,nearest,5
20,112,73,nearest,68
20,113,91,inner_exact,0
20,114,69,nearest,21
20,115,101,nearest,20
21,0,1,inner_exact,0
21,1,1,inner_exact,0
21,2,1,inner_exact,0
21,3,1,inner_exact,0
21,4,30,nearest,59
21,5,31,nearest,12
21,6,31,nearest,14
21,7,31,nearest,16
21,8,31,nearest,14
21,9,31,nearest,9
21,10,31,nearest,12
21,11,31,nearest,10
21,12,31,nearest,12
21,13,31,nearest,12
21,14,31,nearest,14
21,15,31,nearest,14
21,16,31,nearest,14
21,17,31,nearest,12
21,18,31,nearest,9
21,19,32,nearest,59
21,20,22,nearest,25
21,21,23,nearest,56
21,22,23,nearest,62
21,23,23,nearest,42
21,24,23,nearest,34
21,25,23,nearest,26
21,26,23,nearest,20
21,27,23,nearest,40
21,28,23,nearest,47
21,29,24,nearest,51
21,30,1,inner_exact,0
21,31,1,inner_exact,0
21,32,1,inner_exact,0
21,33,6,nearest,15
21,34,23,nearest,21
21,35,40,nearest,5
21,36,27,nearest,30
21,37,28,nearest,35
21,38,13,nearest,26
21,39,1,inner_exact,0
21,40,1,inner_exact,0
21,41,1,inner_exact,0
21,42,14,nearest,58
21,43,31,nearest,12
21,44,31,nearest,14
21,45,31,nearest,17
21,46,31,nearest,14
21,47,32,nearest,70
21,48,1,inner_exact,0
21,49,46,nearest,55
21,50,31,nearest,12
21,51,31,nearest,15
21,52,31,nearest,14
21,53,31,nearest,16
21,54,31,nearest,14
21,55,31,nearest,14
21,56,31,nearest,12
21,57,31,nearest,12
21,58,31,nearest,12
21,59,31,nearest,14
21,60,31,nearest,14
21,61,32,nearest,74
21,62,22,nearest,32
21,63,23,nearest,26
21,64,23,nearest,26
21,65,40,nearest,5
21,66,1,inner_exact,0
21,67,88,nearest,50
21,68,89,nearest,50
21,69,11,nearest,34
21,70,28,nearest,30
21,71,28,nearest,25
21,72,28,nearest,29
21,73,28,nearest,33
21,74,28,nearest,38
21,75,28,nearest,35
21,76,28,nearest,32
21,77,28,nearest,27
21,78,28,nearest,28
21,79,28,nearest,25
21,80,28,nearest,34
21,81,28,nearest,33
21,82,29,nearest,33
21,83,22,nearest,34
21,84,23,nearest,61
21,85,24,nearest,25
21,86,11,nearest,29
21,87,12,nearest,33
21,88,12,nearest,36
21,89,13,nearest,21
21,90,22,nearest,31
21,91,23,nearest,62
21,92,24,nearest,25
21,93,14,nearest,55
21,94,31,nearest,12
21,95,31,nearest,9
21,96,31,nearest,10
21,97,31,nearest,12
21,98,31,nearest,14
21,99,31,nearest,14
21,100,31,nearest,14
21,101,31,nearest,11
21,102,31,nearest,12
21,103,31,nearest,9
21,104,31,nearest,10
21,105,48,nearest,90
21,106,1,inner_exact,0
21,107,1,inner_exact,0
21,108,1,inner_exact,0
21,109,1,inner_exact,0
21,110,1,inner_exact,0
21,111,90,inner_exact,0
21,112,73,nearest,65
21,113,91,inner_exact,0
21,114,101,nearest,24
21,115,101,nearest,15
22,0,1,inner_exact,0
22,1,1,inner_exact,0
22,2,1,inner_exact,0
22,3,1,inner_exact,0
22,4,46,nearest,48
22,5,31,nearest,11
22,6,31,nearest,13
22,7,31,nearest,15
22,8,31,nearest,13
22,9,31,nearest,8
22,10,31,nearest,11
22,11,31,nearest,9
22,12,31,nearest,11
22,13,31,nearest,11
22,14,31,nearest,13
22,15,31,nearest,13
22,16,31,nearest,13
22,17,31,nearest,11
22,18,31,nearest,8
22,19,32,nearest,56
22,20,22,nearest,16
22,21,23,nearest,55
22,22,23,nearest,59
22,23,23,nearest,40
22,24,23,nearest,32
22,25,23,nearest,21
22,26,23,nearest,17
22,27,23,nearest,36
22,28,23,nearest,43
22,29,24,nearest,63
22,30,1,inner_exact,0
22,31,1,inner_exact,0
22,32,6,nearest,6
22,33,23,nearest,21
22,34,24,nearest,31
22,35,11,nearest,23
22,36,28,nearest,24
22,37,28,nearest,24
22,38,29,nearest,32
22,39,1,inner_exact,0
22,40,1,inner_exact,0
22,41,1,inner_exact,0
22,42,46,nearest,48
22,43,31,nearest,11
22,44,31,nearest,13
22,45,31,nearest,16
22,46,31,nearest,13
22,47,32,nearest,67
22,48,1,inner_exact,0
22,49,1,inner_exact,0
22,50,30,nearest,52
22,51,31,nearest,14
22,52,31,nearest,13
22,53,31,nearest,15
22,54,31,nearest,13
22,55,31,nearest,13
22,56,31,nearest,11
22,57,31,nearest,11
22,58,31,nearest,11
22,59,31,nearest,13
22,60,31,nearest,13
22,61,48,nearest,93
22,62,22,nearest,20
22,63,23,nearest,21
22,64,24,nearest,25
22,65,1,inner_exact,0
22,66,62,nearest,417
22,67,104,nearest,126
22,68,105,nearest,176
22,69,64,nearest,514
22,70,28,nearest,21
22,71,28,nearest,13
22,72,28,nearest,16
22,73,28,nearest,19
22,74,28,nearest,27
22,75,28,nearest,24
22,76,28,nearest,23
22,77,28,nearest,18
22,78,28,nearest,17
22,79,28,nearest,13
22,80,28,nearest,21
22,81,28,nearest,19
22,82,29,nearest,33
22,83,38,nearest,13
22,84,23,nearest,59
22,85,24,nearest,38
22,86,27,nearest,14
22,87,28,nearest,13
22,88,28,nearest,19
22,89,45,nearest,13
22,90,22,nearest,20
22,91,23,nearest,59
22,92,24,nearest,38
22,93,30,nearest,47
22,94,31,nearest,11
22,95,31,nearest,8
22,96,31,nearest,9
22,97,31,nearest,11
22,98,31,nearest,13
22,99,31,nearest,13
22,100,31,nearest,13
22,101,31,nearest,10
22,102,31,nearest,11
22,103,31,nearest,8
22,104,32,nearest,54
22,105,1,inner_exact,0
22,106,1,inner_exact,0
22,107,1,inner_exact,0
22,108,1,inner_exact,0
22,109,1,inner_exact,0
22,110,1,inner_exact,0
22,111,74,nearest,22
22,112,87,nearest,61
22,113,69,nearest,13
22,114,101,nearest,24
22,115,101,nearest,15
23,0,1,inner_exact,0
23,1,1,inner_exact,0
23,2,1,inner_exact,0
23,3,1,inner_exact,0
23,4,1,inner_exact,0
23,5,46,nearest,65
23,6,31,nearest,23
23,7,31,nearest,25
23,8,31,nearest,23
23,9,31,nearest,20
23,10,31,nearest,23
23,11,31,nearest,21
23,12,31,nearest,23
23,13,31,nearest,21
23,14,31,nearest,23
23,15,31,nearest,23
23,16,47,nearest,53
23,17,47,nearest,49
23,18,47,nearest,43
23,19,48,nearest,103
23,20,22,nearest,35
23,21,23,nearest,81
23,22,23,nearest,85
23,23,115,nearest,137
23,24,39,nearest,45
23,25,39,nearest,38
23,26,39,nearest,37
23,27,39,nearest,49
23,28,39,nearest,49
23,29,40,nearest,16
23,30,1,inner_exact,0
23,31,1,inner_exact,0
23,32,22,nearest,33
23,33,23,nearest,51
23,34,40,nearest,15
23,35,27,nearest,34
23,36,28,nearest,45
23,37,28,nearest,45
23,38,28,nearest,38
23,39,13,nearest,32
23,40,17,nearest,4
23,41,18,nearest,3
23,42,1,inner_exact,0
23,43,30,nearest,68
23,44,31,nearest,23
23,45,31,nearest,26
23,46,31,nearest,23
23,47,48,nearest,97
23,48,1,inner_exact,0
23,49,1,inner_exact,0
23,50,30,nearest,68
23,51,31,nearest,24
23,52,31,nearest,23
23,53,31,nearest,25
23,54,31,nearest,23
23,55,31,nearest,25
23,56,31,nearest,23
23,57,31,nearest,23
23,58,31,nearest,23
23,59,31,nearest,23
23,60,48,nearest,107
23,61,6,nearest,30
23,62,23,nearest,67
23,63,23,nearest,51
23,64,24,nearest,46
23,65,1,inner_exact,0
23,66,53,inner_exact,0
23,67,120,nearest,128
23,68,121,nearest,157
23,69,37,nearest,66
23,70,28,nearest,42
23,71,28,nearest,39
23,72,28,nearest,42
23,73,28,nearest,46
23,74,28,nearest,49
23,75,28,nearest,45
23,76,28,nearest,43
23,77,28,nearest,38
23,78,28,nearest,40
23,79,28,nearest,39
23,80,28,nearest,47
23,81,28,nearest,46
23,82,28,nearest,45
23,83,13,nearest,29
23,84,22,nearest,42
23,85,24,nearest,55
23,86,27,nearest,31
23,87,28,nearest,39
23,88,45,nearest,20
23,89,6,nearest,15
23,90,23,nearest,81
23,91,23,nearest,85
23,92,24,nearest,55
23,93,30,nearest,61
23,94,31,nearest,23
23,95,31,nearest,20
23,96,31,nearest,21
23,97,31,nearest,23
23,98,31,nearest,23
23,99,31,nearest,23
23,100,31,nearest,23
23,101,31,nearest,22
23,102,47,nearest,49
23,103,47,nearest,43
23,104,48,nearest,96
23,105,1,inner_exact,0
23,106,1,inner_exact,0
23,107,1,inner_exact,0
23,108,1,inner_exact,0
23,109,1,inner_exact,0
23,110,74,nearest,77
23,111,73,nearest,84
23,112,69,nearest,19
23,113,101,nearest,34
23,114,101,nearest,36
23,115,101,nearest,25
24,0,1,inner_exact,0
24,1,1,inner_exact,0
24,2,1,inner_exact,0
24,3,1,inner_exact,0
24,4,1,inner_exact,0
24,5,14,nearest,37
24,6,31,nearest,8
24,7,31,nearest,10
24,8,31,nearest,8
24,9,31,nearest,3
24,10,31,nearest,6
24,11,31,nearest,4
24,12,31,nearest,6
24,13,31,nearest,6
24,14,31,nearest,8
24,15,48,nearest,80
24,16,1,inner_exact,0
24,17,1,inner_exact,0
24,18,1,inner_exact,0
24,19,1,inner_exact,0
24,20,22,nearest,10
24,21,23,nearest,42
24,22,24,nearest,46
24,23,1,inner_exact,0
24,24,1,inner_exact,0
24,25,1,inner_exact,0
24,26,1,inner_exact,0
24,27,1,inner_exact,0
24,28,1,inner_exact,0
24,29,1,inner_exact,0
24,30,1,inner_exact,0
24,31,6,nearest,14
24,32,23,nearest,22
24,33,24,nearest,6
24,34,11,nearest,14
24,35,28,nearest,13
24,36,28,nearest,19
24,37,28,nearest,19
24,38,28,nearest,13
24,39,29,nearest,20
24,40,17,inner_exact,0
24,41,2,inner_exact,0
24,42,18,inner_exact,0
24,43,46,nearest,40
24,44,31,nearest,8
24,45,31,nearest,11
24,46,32,nearest,66
24,47,1,inner_exact,0
24,48,1,inner_exact,0
24,49,1,inner_exact,0
24,50,30,nearest,46
24,51,31,nearest,9
24,52,31,nearest,8
24,53,31,nearest,10
24,54,31,nearest,8
24,55,31,nearest,8
24,56,31,nearest,6
24,57,31,nearest,6
24,58,31,nearest,6
24,59,32,nearest,54
24,60,6,nearest,10
24,61,23,nearest,48
24,62,23,nearest,29
24,63,23,nearest,10
24,64,24,nearest,6
24,65,1,inner_exact,0
24,66,53,inner_exact,0
24,67,4,inner_exact,0
24,68,4,inner_exact,0
24,69,37,nearest,66
24,70,28,nearest,15
24,71,28,nearest,7
24,72,28,nearest,10
24,73,28,nearest,13
24,74,28,nearest,21
24,75,28,nearest,19
24,76,28,nearest,18
24,77,28,nearest,13
24,78,28,nearest,11
24,79,28,nearest,7
24,80,28,nearest,10
24,81,28,nearest,13
24,82,28,nearest,19
24,83,29,nearest,20
24,84,22,nearest,21
24,85,24,nearest,19
24,86,27,nearest,13
24,87,29,nearest,12
24,88,6,nearest,1
24,89,23,nearest,23
24,90,23,nearest,42
24,91,23,nearest,48
24,92,24,nearest,19
24,93,30,nearest,41
24,94,31,nearest,6
24,95,31,nearest,3
24,96,31,nearest,4
24,97,31,nearest,6
24,98,31,nearest,8
24,99,31,nearest,8
24,100,31,nearest,8
24,101,48,nearest,77
24,102,1,inner_exact,0
24,103,1,inner_exact,0
24,104,1,inner_exact,0
24,105,1,inner_exact,0
24,106,74,nearest,31
24,107,75,nearest,55
24,108,75,nearest,60
24,109,75,nearest,60
24,110,73,nearest,63
24,111,73,nearest,34
24,112,101,nearest,15
24,113,101,nearest,15
24,114,101,nearest,17
24,115,101,nearest,8
25,0,1,inner_exact,0
25,1,1,inner_exact,0
25,2,1,inner_exact,0
25,3,1,inner_exact,0
25,4,1,inner_exact,0
25,5,30,nearest,55
25,6,31,nearest,18
25,7,31,nearest,20
25,8,31,nearest,18
25,9,31,nearest,15
25,10,31,nearest,18
25,11,31,nearest,16
25,12,31,nearest,18
25,13,31,nearest,16
25,14,32,nearest,63
25,15,1,inner_exact,0
25,16,1,inner_exact,0
25,17,1,inner_exact,0
25,18,1,inner_exact,0
25,19,6,nearest,4
25,20,23,nearest,56
25,21,23,nearest,75
25,22,23,nearest,79
25,23,7,nearest,41
25,24,7,nearest,31
25,25,7,nearest,25
25,26,7,nearest,21
25,27,7,nearest,35
25,28,7,nearest,43
25,29,7,nearest,51
25,30,7,nearest,54
25,31,23,nearest,62
25,32,23,nearest,55
25,33,24,nearest,47
25,34,27,nearest,12
25,35,28,nearest,29
25,36,28,nearest,31
25,37,28,nearest,31
25,38,28,nearest,25
25,39,29,nearest,40
25,40,33,nearest,3
25,41,2,nearest,1
25,42,2,nearest,1
25,43,18,nearest,1
25,44,46,nearest,59
25,45,47,nearest,36
25,46,48,nearest,92
25,47,1,inner_exact,0
25,48,1,inner_exact,0
25,49,1,inner_exact,0
25,50,30,nearest,57
25,51,31,nearest,19
25,52,31,nearest,18
25,53,31,nearest,20
25,54,31,nearest,18
25,55,31,nearest,20
25,56,31,nearest,18
25,57,31,nearest,18
25,58,31,nearest,18
25,59,32,nearest,63
25,60,22,nearest,27
25,61,23,nearest,77
25,62,23,nearest,62
25,63,23,nearest,43
25,64,24,nearest,47
25,65,1,inner_exact,0
25,66,94,nearest,320
25,67,4,inner_exact,0
25,68,4,inner_exact,0
25,69,110,nearest,286
25,70,28,nearest,29
25,71,28,nearest,23
25,72,28,nearest,26
25,73,28,nearest,29
25,74,28,nearest,35
25,75,28,nearest,31
25,76,28,nearest,30
25,77,28,nearest,25
25,78,28,nearest,25
25,79,28,nearest,23
25,80,28,nearest,26
25,81,28,nearest,29
25,82,28,nearest,31
25,83,29,nearest,41
25,84,22,nearest,30
25,85,24,nearest,59
25,86,27,nearest,16
25,87,29,nearest,38
25,88,22,nearest,23
25,89,23,nearest,56
25,90,23,nearest,75
25,91,23,nearest,79
25,92,24,nearest,59
25,93,30,nearest,50
25,94,31,nearest,18
25,95,31,nearest,15
25,96,31,nearest,16
25,97,31,nearest,18
25,98,31,nearest,18
25,99,31,nearest,18
25,100,31,nearest,18
25,101,16,nearest,91
25,102,1,inner_exact,0
25,103,1,inner_exact,0
25,104,1,inner_exact,0
25,105,74,nearest,28
25,106,73,nearest,82
25,107,73,nearest,66
25,108,73,nearest,109
25,109,73,nearest,117
25,110,73,nearest,95
25,111,73,nearest,66
25,112,71,nearest,25
25,113,101,nearest,29
25,114,101,nearest,31
25,115,101,nearest,20
26,0,1,inner_exact,0
26,1,1,inner_exact,0
26,2,17,nearest,2
26,3,18,nearest,2
26,4,1,inner_exact,0
26,5,30,nearest,59
26,6,31,nearest,14
26,7,31,nearest,16
26,8,48,nearest,90
26,9,46,nearest,51
26,10,31,nearest,12
26,11,31,nearest,10
26,12,31,nearest,12
26,13,31,nearest,12
26,14,32,nearest,60
26,15,1,inner_exact,0
26,16,1,inner_exact,0
26,17,1,inner_exact,0
26,18,1,inner_exact,0
26,19,22,nearest,25
26,20,23,nearest,40
26,21,23,nearest,56
26,22,23,nearest,62
26,23,39,nearest,19
26,24,39,nearest,19
26,25,39,nearest,12
26,26,39,nearest,9
26,27,39,nearest,20
26,28,39,nearest,20
26,29,39,nearest,27
26,30,39,nearest,24
26,31,39,nearest,19
26,32,23,nearest,35
26,33,24,nearest,15
26,34,43,nearest,20
26,35,28,nearest,33
26,36,28,nearest,35
26,37,28,nearest,35
26,38,28,nearest,27
26,39,28,nearest,27
26,40,13,nearest,24
26,41,33,nearest,1
26,42,34,nearest,1
26,43,1,inner_exact,0
26,44,1,inner_exact,0
26,45,1,inner_exact,0
26,46,1,inner_exact,0
26,47,17,nearest,1
26,48,18,nearest,2
26,49,1,inner_exact,0
26,50,46,nearest,51
26,51,31,nearest,15
26,52,31,nearest,14
26,53,31,nearest,16
26,54,31,nearest,14
26,55,31,nearest,14
26,56,31,nearest,12
26,57,31,nearest,12
26,58,31,nearest,12
26,59,32,nearest,60
26,60,38,nearest,5
26,61,23,nearest,61
26,62,23,nearest,42
26,63,23,nearest,26
26,64,23,nearest,26
26,65,8,nearest,42
26,66,1,inner_exact,0
26,67,83,inner_exact,0
26,68,83,inner_exact,0
26,69,43,nearest,13
26,70,44,nearest,26
26,71,44,nearest,25
26,72,44,nearest,23
26,73,44,nearest,25
26,74,44,nearest,26
26,75,44,nearest,22
26,76,44,nearest,24
26,77,28,nearest,27
26,78,28,nearest,28
26,79,28,nearest,25
26,80,28,nearest,29
26,81,28,nearest,33
26,82,28,nearest,35
26,83,29,nearest,33
26,84,22,nearest,36
26,85,24,nearest,25
26,86,43,nearest,17
26,87,45,nearest,9
26,88,22,nearest,25
26,89,23,nearest,40
26,90,23,nearest,56
26,91,23,nearest,62
26,92,24,nearest,25
26,93,30,nearest,54
26,94,31,nearest,12
26,95,31,nearest,9
26,96,31,nearest,10
26,97,31,nearest,12
26,98,31,nearest,14
26,99,31,nearest,14
26,100,31,nearest,14
26,101,32,nearest,70
26,102,1,inner_exact,0
26,103,1,inner_exact,0
26,104,74,nearest,49
26,105,73,nearest,48
26,106,73,nearest,80
26,107,73,nearest,63
26,108,73,nearest,107
26,109,73,nearest,117
26,110,73,nearest,82
26,111,87,nearest,14
26,112,91,inner_exact,0
26,113,101,nearest,22
26,114,101,nearest,24
26,115,101,nearest,15
27,0,1,inner_exact,0
27,1,17,nearest,1
27,2,2,nearest,1
27,3,18,inner_exact,0
27,4,1,inner_exact,0
27,5,30,nearest,52
27,6,31,nearest,13
27,7,32,nearest,71
27,8,1,inner_exact,0
27,9,1,inner_exact,0
27,10,30,nearest,44
27,11,31,nearest,9
27,12,31,nearest,11
27,13,31,nearest,11
27,14,32,nearest,57
27,15,1,inner_exact,0
27,16,1,inner_exact,0
27,17,1,inner_exact,0
27,18,6,nearest,3
27,19,23,nearest,36
27,20,23,nearest,36
27,21,23,nearest,55
27,22,24,nearest,63
27,23,9,nearest,24
27,24,67,nearest,12
27,25,67,nearest,13
27,26,67,nearest,9
27,27,67,nearest,7
27,28,67,nearest,6
27,29,67,nearest,7
27,30,67,nearest,10
27,31,10,nearest,27
27,32,22,nearest,16
27,33,23,nearest,21
27,34,8,nearest,21
27,35,27,nearest,17
27,36,28,nearest,24
27,37,28,nearest,24
27,38,28,nearest,18
27,39,28,nearest,18
27,40,45,nearest,11
27,41,1,inner_exact,0
27,42,1,inner_exact,0
27,43,1,inner_exact,0
27,44,95,nearest,99
27,45,96,nearest,87
27,46,1,inner_exact,0
27,47,17,nearest,1
27,48,2,nearest,1
27,49,18,inner_exact,0
27,50,1,inner_exact,0
27,51,46,nearest,54
27,52,31,nearest,13
27,53,31,nearest,15
27,54,31,nearest,13
27,55,31,nearest,13
27,56,31,nearest,11
27,57,31,nearest,11
27,58,31,nearest,11
27,59,31,nearest,13
27,60,16,nearest,97
27,61,38,nearest,16
27,62,39,nearest,25
27,63,23,nearest,21
27,64,23,nearest,21
27,65,23,nearest,36
27,66,7,nearest,40
27,67,7,nearest,44
27,68,7,nearest,48
27,69,7,nearest,31
27,70,7,nearest,33
27,71,7,nearest,17
27,72,7,nearest,14
27,73,7,nearest,30
27,74,7,nearest,46
27,75,7,nearest,44
27,76,8,nearest,23
27,77,43,nearest,13
27,78,28,nearest,17
27,79,28,nearest,13
27,80,28,nearest,16
27,81,28,nearest,19
27,82,28,nearest,24
27,83,29,nearest,33
27,84,22,nearest,24
27,85,24,nearest,38
27,86,1,inner_exact,0
27,87,1,inner_exact,0
27,88,22,nearest,16
27,89,23,nearest,36
27,90,23,nearest,55
27,91,23,nearest,59
27,92,24,nearest,38
27,93,30,nearest,47
27,94,31,nearest,11
27,95,31,nearest,8
27,96,31,nearest,9
27,97,31,nearest,11
27,98,31,nearest,13
27,99,31,nearest,13
27,100,31,nearest,13
27,101,48,nearest,83
27,102,1,inner_exact,0
27,103,74,nearest,24
27,104,73,nearest,50
27,105,73,nearest,35
27,106,73,nearest,64
27,107,86,nearest,75
27,108,86,nearest,83
27,109,86,nearest,82
27,110,87,nearest,60
27,111,91,inner_exact,0
27,112,91,inner_exact,0
27,113,71,nearest,27
27,114,101,nearest,24
27,115,101,nearest,15
28,0,92,nearest,2
28,1,17,nearest,2
28,2,2,nearest,3
28,3,34,nearest,1
28,4,1,inner_exact,0
28,5,46,nearest,59
28,6,47,nearest,46
28,7,48,nearest,98
28,8,1,inner_exact,0
28,9,1,inner_exact,0
28,10,30,nearest,56
28,11,31,nearest,17
28,12,31,nearest,19
28,13,31,nearest,17
28,14,32,nearest,66
28,15,1,inner_exact,0
28,16,1,inner_exact,0
28,17,1,inner_exact,0
28,18,22,nearest,26
28,19,23,nearest,60
28,20,23,nearest,60
28,21,23,nearest,76
28,22,24,nearest,70
28,23,59,nearest,15
28,24,67,nearest,14
28,25,67,nearest,15
28,26,67,nearest,11
28,27,67,nearest,9
28,28,67,nearest,8
28,29,67,nearest,9
28,30,67,nearest,12
28,31,67,nearest,15
28,32,22,nearest,32
28,33,23,nearest,48
28,34,24,nearest,45
28,35,43,nearest,37
28,36,28,nearest,42
28,37,28,nearest,42
28,38,44,nearest,35
28,39,45,nearest,20
28,40,17,nearest,3
28,41,2,nearest,3
28,42,18,nearest,2
28,43,1,inner_exact,0
28,44,111,nearest,117
28,45,112,nearest,258
28,46,1,inner_exact,0
28,47,33,nearest,1
28,48,2,nearest,3
28,49,34,nearest,1
28,50,1,inner_exact,0
28,51,1,inner_exact,0
28,52,30,nearest,65
28,53,31,nearest,21
28,54,31,nearest,19
28,55,31,nearest,21
28,56,31,nearest,19
28,57,31,nearest,19
28,58,31,nearest,19
28,59,31,nearest,19
28,60,31,nearest,19
28,61,16,nearest,95
28,62,1,inner_exact,0
28,63,38,nearest,15
28,64,39,nearest,35
28,65,23,nearest,60
28,66,23,nearest,68
28,67,23,nearest,76
28,68,23,nearest,82
28,69,23,nearest,64
28,70,23,nearest,65
28,71,23,nearest,48
28,72,39,nearest,36
28,73,39,nearest,44
28,74,39,nearest,44
28,75,39,nearest,51
28,76,40,nearest,13
28,77,1,inner_exact,0
28,78,27,nearest,30
28,79,28,nearest,35
28,80,28,nearest,39
28,81,28,nearest,43
28,82,28,nearest,42
28,83,29,nearest,41
28,84,38,nearest,16
28,85,40,nearest,16
28,86,1,inner_exact,0
